,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2017-05-13 23:59:00+00:00,0.4263663558079876,1.0724376287900275,,0.21397859977340783,1.0353424107894328e-17,,0.0,2502.5553306002585,18221.820957300002,18221.820957300002,1.0714376287900276,0.8792458071676033,0.11649132103674478,18221.820957300002,18221.820957300002,1,-0.2555000795619282,0.8812716536739563,0.8792458071676033,[],2017-05-13 23:59:00+00:00,2017-05,2017-05-13 00:00:00+00:00,864.758601700003,20724.37628790026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1822.1820957300001}]",0.04354356742229198,2.4402833984889734,0,0,0,3.3464487660834026,2502.5553306002585,17357.0623556,17357.0623556,194,[],0.001
2017-05-14 23:59:00+00:00,0.425273997647124,1.0762555330600274,,0.21519257837318118,1.035328656016234e-17,,0.0,2502.5553306002585,18260.0,18260.0,1.0752555330600275,0.8794678549556015,0.11635283759151667,18260.0,18260.0,1,-0.2555000795619282,0.8812716536739563,0.8794678549556015,[],2017-05-14 23:59:00+00:00,2017-05,2017-05-14 00:00:00+00:00,38.17904269999781,20762.55533060026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1826.0}]",0.0018422287922984827,2.439603189002319,0,0,0,3.3455340174844377,2502.5553306002585,18221.820957300002,18221.820957300002,195,[],0.001
2017-05-15 23:59:00+00:00,0.4255951350164993,1.0213538563700273,,0.21640777095155417,1.0353150421376935e-17,,0.0,2502.5553306002585,17710.9832331,17710.9832331,1.0203538563700274,0.8761941001713386,0.1104494137229087,17710.9832331,17710.9832331,1,-0.2555000795619282,0.8812716536739563,0.8761941001713386,[],2017-05-15 23:59:00+00:00,2017-05,2017-05-15 00:00:00+00:00,-549.0167669000002,20213.53856370026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1771.09832331}]",-0.026442639557513838,2.345442118503034,0,0,0,3.2120241490864525,2502.5553306002585,18260.0,18260.0,196,[],0.001
2017-05-16 23:59:00+00:00,0.42453102763783046,1.0372555333000273,,0.2176241787225055,1.0353015669999938e-17,,0.0,2502.5553306002585,17870.0000024,17870.0000024,1.0362555333000274,0.8771604597609549,0.11146761059782959,17870.0000024,17870.0000024,1,-0.2555000795619282,0.8812716536739563,0.8771604597609549,[],2017-05-16 23:59:00+00:00,2017-05,2017-05-16 00:00:00+00:00,159.0167693000003,20372.55533300026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1787.00000024}]",0.007866844728788097,2.363089650004551,0,0,0,3.2363250853173495,2502.5553306002585,17710.9832331,17710.9832331,197,[],0.001
2017-05-17 23:59:00+00:00,0.42564319730132916,1.1232555330000271,,0.2188418029012278,1.0352882284929941e-17,,0.0,2502.5553306002585,18729.9999994,18729.9999994,1.1222555330000272,0.8821359326889728,0.11837787478061974,18729.9999994,18729.9999994,1,-0.2555000795619282,0.8821359326889728,0.8821359326889728,[],2017-05-17 23:59:00+00:00,2017-05,2017-05-17 00:00:00+00:00,859.999996999999,21232.555330000258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1872.99999994}]",0.04221365375834506,2.4712356765124572,0,0,0,3.4019023914189375,2502.5553306002585,17870.0000024,17870.0000024,198,[],0.001
2017-05-18 23:59:00+00:00,0.42576739072360625,1.1924002322000269,,0.2200606447041289,1.0352750245491297e-17,,0.0,2502.5553306002585,19421.4469914,19421.4469914,1.191400232200027,0.8858531716132415,0.12366272256879239,19421.4469914,19421.4469914,1,-0.2555000795619282,0.8858531716132415,0.8858531716132415,[],2017-05-18 23:59:00+00:00,2017-05,2017-05-18 00:00:00+00:00,691.446992000001,21924.00232200026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1942.14469914}]",0.03256541576147597,2.5549573387899134,0,0,0,3.527052942102203,2502.5553306002585,18729.9999994,18729.9999994,199,[],0.001
2017-05-19 23:59:00+00:00,0.4247693790487436,1.217255532900027,,0.22128070534883282,1.0352619531423435e-17,,0.0,2502.5553306002585,19669.999998400002,19669.999998400002,1.216255532900027,0.8871327506700557,0.12526508654702945,19669.999998400002,19669.999998400002,1,-0.2555000795619282,0.8871327506700557,0.8871327506700557,[],2017-05-19 23:59:00+00:00,2017-05,2017-05-19 00:00:00+00:00,248.55300700000225,22172.55532900026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1966.99999984}]",0.01133702703317928,2.581784705071542,0,0,0,3.564655910016096,2502.5553306002585,19421.4469914,19421.4469914,200,[],0.001
2017-05-20 23:59:00+00:00,0.42654864483145377,1.3242555319900267,,0.22250198605418148,1.0352490122870484e-17,,0.0,2502.5553306002585,20739.9999893,20739.9999893,1.3232555319900268,0.8923287351086748,0.13287198997046007,20739.9999893,20739.9999893,1,-0.2555000795619282,0.8923287351086748,0.8923287351086748,[],2017-05-20 23:59:00+00:00,2017-05,2017-05-20 00:00:00+00:00,1069.9999908999962,23242.555319900257,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2073.99999893}]",0.04825785639152316,2.7000658701654396,0,0,0,3.752928979672283,2502.5553306002585,19669.999998400002,19669.999998400002,201,[],0.001
2017-05-21 23:59:00+00:00,0.426265838097543,1.2812555330500266,,0.2237244880402356,1.0352362000371234e-17,,0.0,2502.5553306002585,20309.9999999,20309.9999999,1.2802555330500267,0.8902992104854489,0.12870679085325704,20309.9999999,20309.9999999,1,-0.2555000795619282,0.8923287351086748,0.8902992104854489,[],2017-05-21 23:59:00+00:00,2017-05,2017-05-21 00:00:00+00:00,-429.9999893999993,22812.555330500258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2030.99999999}]",-0.018500547099132153,2.634337343511441,0,0,0,3.6599050267888376,2502.5553306002585,20739.9999893,20739.9999893,202,[],0.001
2017-05-22 23:59:00+00:00,0.4258778171572139,1.3402555331100268,,0.2249482125282758,1.0352235144849365e-17,,0.0,2502.5553306002585,20900.0000005,20900.0000005,1.3392555331100269,0.8930648685498652,0.1327547824198161,20900.0000005,20900.0000005,1,-0.2555000795619282,0.8930648685498652,0.8930648685498652,[],2017-05-22 23:59:00+00:00,2017-05,2017-05-22 00:00:00+00:00,590.0000006000009,23402.55533110026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2090.00000005}]",0.025862950995725335,2.6991358470039195,0,0,0,3.7557787070744917,2502.5553306002585,20309.9999999,20309.9999999,203,[],0.001
2017-05-23 23:59:00+00:00,0.43031356520533837,1.495150489970027,,0.22617316074080396,1.0352109537603995e-17,,0.0,2502.5553306002585,22448.9495691,22448.9495691,1.494150489970027,0.899703230700513,0.14253046902770714,22448.9495691,22448.9495691,1,-0.2555000795619282,0.899703230700513,0.899703230700513,[],2017-05-23 23:59:00+00:00,2017-05,2017-05-23 00:00:00+00:00,1548.949568600001,24951.50489970026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2244.89495691}]",0.06618719822196348,2.848220517157194,0,0,0,4.014356567690033,2502.5553306002585,20900.0000005,20900.0000005,204,[],0.001
2017-05-24 23:59:00+00:00,0.43359991243964385,1.6450400022600267,,0.22739933390154454,1.0351985160300475e-17,,0.0,2502.5553306002585,23947.844692,23947.844692,1.6440400022600268,0.9053868626386755,0.15130992902295234,23947.844692,23947.844692,1,-0.2555000795619282,0.9053868626386755,0.9053868626386755,[],2017-05-24 23:59:00+00:00,2017-05,2017-05-24 00:00:00+00:00,1498.8951228999977,26450.400022600257,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2394.7844692}]",0.06007233346947357,2.983151587708083,0,0,0,4.247013610449668,2502.5553306002585,22448.9495691,22448.9495691,205,[],0.001
2017-05-25 23:59:00+00:00,0.4404221523321099,1.4602555330900269,,0.2286267332354459,1.035186199496147e-17,,0.0,2502.5553306002585,22100.000000300002,22100.000000300002,1.459255533090027,0.8982806746315044,0.1358444537050133,22100.000000300002,22100.000000300002,1,-0.2555000795619282,0.9053868626386755,0.8982806746315044,[],2017-05-25 23:59:00+00:00,2017-05,2017-05-25 00:00:00+00:00,-1847.8446916999965,24602.55533090026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2210.00000003}]",-0.0698607465339324,2.7286421525697673,0,0,0,3.8333862434705104,2502.5553306002585,23947.844692,23947.844692,206,[],0.001
2017-05-26 23:59:00+00:00,0.44123928368866694,1.3810834759000268,,0.22985535996868123,1.0351740023958304e-17,,0.0,2502.5553306002585,21308.2794284,21308.2794284,1.380083475900027,0.8948984629925956,0.12917100869118173,21308.2794284,21308.2794284,1,-0.2555000795619282,0.9053868626386755,0.8948984629925956,[],2017-05-26 23:59:00+00:00,2017-05,2017-05-26 00:00:00+00:00,-791.7205719000012,23810.83475900026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2130.82794284}]",-0.03218042033648504,2.6216448797771514,0,0,0,3.6752366756240775,2502.5553306002585,22100.000000300002,22100.000000300002,207,[],0.001
2017-05-27 23:59:00+00:00,0.4470505994881005,1.2230215330500265,,0.23108521532864978,1.0351619230002536e-17,,0.0,2502.5553306002585,19727.6599999,19727.6599999,1.2220215330500266,0.8874255020298113,0.11537553585121355,19727.6599999,19727.6599999,1,-0.2555000795619282,0.9053868626386755,0.8874255020298113,[],2017-05-27 23:59:00+00:00,2017-05,2017-05-27 00:00:00+00:00,-1580.619428500002,22230.215330500258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 1972.76599999}]",-0.06638236099230177,2.3952244316439977,0,0,0,3.3215069116113063,2502.5553306002585,21308.2794284,21308.2794284,208,[],0.001
2017-05-28 23:59:00+00:00,0.44750612735120004,1.3073555330600266,,0.23231630054397834,1.0351499596137807e-17,,0.0,2502.5553306002585,20571.0,20571.0,1.3063555330600267,0.891540107506477,0.1209758242594609,20571.0,20571.0,1,-0.2555000795619282,0.9053868626386755,0.891540107506477,[],2017-05-28 23:59:00+00:00,2017-05,2017-05-28 00:00:00+00:00,843.3400001000009,23073.55533060026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2057.1}]",0.037936654574052785,2.4835524549918886,0,0,0,3.455779824898495,2502.5553306002585,19727.6599999,19727.6599999,209,[],0.001
2017-05-29 23:59:00+00:00,0.45133574124034803,1.4572555330600263,,0.23354861684452222,1.035138110573189e-17,,0.0,2502.5553306002585,22070.0,22070.0,1.4562555330600264,0.8981564881254405,0.1300916507410258,22070.0,22070.0,1,-0.2555000795619282,0.9053868626386755,0.8981564881254405,[],2017-05-29 23:59:00+00:00,2017-05,2017-05-29 00:00:00+00:00,1499.0,24572.55533060026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2207.0}]",0.06496614754519513,2.6234835967682275,0,0,0,3.690526478730629,2502.5553306002585,20571.0,20571.0,210,[],0.001
2017-05-30 23:59:00+00:00,0.4516129167570699,1.3902555330500261,,0.23478216546136665,1.0351263742468992e-17,,0.0,2502.5553306002585,21399.9999999,21399.9999999,1.3892555330500262,0.8953017660247005,0.12468674553544697,21399.9999999,21399.9999999,1,-0.2555000795619282,0.9053868626386755,0.8953017660247005,[],2017-05-30 23:59:00+00:00,2017-05,2017-05-30 00:00:00+00:00,-670.0000001000008,23902.555330500258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2139.99999999}]",-0.027266191533024987,2.537340706117873,0,0,0,3.5646191783521024,2502.5553306002585,22070.0,22070.0,211,[],0.001
2017-05-31 23:59:00+00:00,0.4510325624913684,1.4472555327300256,,0.2360169476268279,1.0351147490342256e-17,,0.0,2502.5553306002585,21969.999996699997,21969.999996699997,1.4462555327300257,0.8977403341363154,0.12805127656610918,21969.999996699997,21969.999996699997,1,-0.2555000795619282,0.9053868626386755,0.8977403341363154,[],2017-05-31 23:59:00+00:00,2017-05,2017-05-31 00:00:00+00:00,569.9999967999975,24472.555327300255,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2196.99999967}]",0.023846822606144676,2.5914689722067847,0,0,0,3.644589427026284,2502.5553306002585,21399.9999999,21399.9999999,212,[],0.001
2017-06-01 23:59:00+00:00,0.4524385418260218,1.5648507848600253,,0.23725296457445455,1.035103233364649e-17,,0.0,2502.5553306002585,23145.952518,23145.952518,1.5638507848600254,0.9024288139734089,0.13480468846350172,23145.952518,23145.952518,1,-0.2555000795619282,0.9053868626386755,0.9024288139734089,[],2017-06-01 23:59:00+00:00,2017-06,2017-06-01 00:00:00+00:00,1175.9525213000015,25648.507848600257,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2314.5952518}]",0.04805188937455063,2.696939813583047,0,0,0,3.813707846561248,2502.5553306002585,21969.999996699997,21969.999996699997,213,[],0.001
2017-06-02 23:59:00+00:00,0.4526738616394936,1.6582555330600255,,0.23849021753902888,1.035091825697109e-17,,0.0,2502.5553306002585,24080.0,24080.0,1.6572555330600256,0.9058572323286217,0.1399088524467078,24080.0,24080.0,1,-0.2555000795619282,0.9058572323286217,0.9058572323286217,[],2017-06-02 23:59:00+00:00,2017-06,2017-06-02 00:00:00+00:00,934.0474820000018,26582.55533060026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2408.0}]",0.036417225029758464,2.7776763612496036,0,0,0,3.9391336640508543,2502.5553306002585,23145.952518,23145.952518,214,[],0.001
2017-06-03 23:59:00+00:00,0.4518276778854944,1.7055563814200259,,0.23972870775656774,1.0350805245193173e-17,,0.0,2502.5553306002585,24553.008483600002,24553.008483600002,1.704556381420026,0.9075031166311611,0.14226328014406728,24553.008483600002,24553.008483600002,1,-0.2555000795619282,0.9075031166311611,0.9075031166311611,[],2017-06-03 23:59:00+00:00,2017-06,2017-06-03 00:00:00+00:00,473.00848360000236,27055.56381420026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2455.30084836}]",0.01779394334808374,2.816094316454405,0,0,0,3.995453009491626,2502.5553306002585,24080.0,24080.0,215,[],0.001
2017-06-04 23:59:00+00:00,0.4508133128037498,1.7338055330600257,,0.2409684364643241,1.0350693283470876e-17,,0.0,2502.5553306002585,24835.5,24835.5,1.7328055330600258,0.9084589119329538,0.1434624050645559,24835.5,24835.5,1,-0.2555000795619282,0.9084589119329538,0.9084589119329538,[],2017-06-04 23:59:00+00:00,2017-06,2017-06-04 00:00:00+00:00,282.49151639999764,27338.05533060026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2483.55}]",0.010441161690067254,2.836384781099466,0,0,0,4.024533294484335,2502.5553306002585,24553.008483600002,24553.008483600002,216,[],0.001
2017-06-05 23:59:00+00:00,0.45304313864708906,1.8856120539100258,,0.24220940490078835,1.0350582357236876e-17,,0.0,2502.5553306002585,26353.5652085,26353.5652085,1.884612053910026,0.9132747131684151,0.15090348044342908,26353.5652085,26353.5652085,1,-0.2555000795619282,0.9132747131684151,0.9132747131684151,[],2017-06-05 23:59:00+00:00,2017-06,2017-06-05 00:00:00+00:00,1518.0652085000002,28856.12053910026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2635.35652085}]",0.05552937800959042,2.9517569081747768,0,0,0,4.218681929217946,2502.5553306002585,24835.5,24835.5,217,[],0.001
2017-06-06 23:59:00+00:00,0.4578198131678859,2.0962555330600257,,0.24345161430568907,1.0350472452192067e-17,,0.0,2502.5553306002585,28460.0,28460.0,2.0952555330600258,0.919174780508927,0.16009569710329846,28460.0,28460.0,1,-0.2555000795619282,0.919174780508927,0.919174780508927,[],2017-06-06 23:59:00+00:00,2017-06,2017-06-06 00:00:00+00:00,2106.4347915,30962.55533060026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2846.0}]",0.07299785113684167,3.0918752963155716,0,0,0,4.475809254748345,2502.5553306002585,26353.5652085,26353.5652085,218,[],0.001
2017-06-07 23:59:00+00:00,0.46296421382689706,1.8957598417800257,,0.24469506591999468,1.0350363554299409e-17,,0.0,2502.5553306002585,26455.0430872,26455.0430872,1.8947598417800258,0.9135786298817538,0.14729867966121873,26455.0430872,26455.0430872,1,-0.2555000795619282,0.919174780508927,0.9135786298817538,[],2017-06-07 23:59:00+00:00,2017-06,2017-06-07 00:00:00+00:00,-2004.9569128000003,28957.598417800258,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2645.50430872}]",-0.0647542456167532,2.8826125783147365,0,0,0,4.130536158119577,2502.5553306002585,28460.0,28460.0,219,[],0.001
2017-06-08 23:59:00+00:00,0.4642908108049568,2.0382555330600254,,0.24593976098591463,1.0350255649777954e-17,,0.0,2502.5553306002585,27880.0,27880.0,2.0372555330600255,0.917631834999745,0.15370239730297106,27880.0,27880.0,1,-0.2555000795619282,0.919174780508927,0.917631834999745,[],2017-06-08 23:59:00+00:00,2017-06,2017-06-08 00:00:00+00:00,1424.9569128000003,30382.55533060026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2788.0}]",0.04920839401944597,2.982713187861176,0,0,0,4.295993289592989,2502.5553306002585,26455.0430872,26455.0430872,220,[],0.001
2017-06-09 23:59:00+00:00,0.4632517397207908,2.066355269930026,,0.2471857007469005,1.0350148725097042e-17,,0.0,2502.5553306002585,28160.997368700002,28160.997368700002,2.065355269930026,0.918386647654909,0.1546291133410421,28160.997368700002,28160.997368700002,1,-0.2555000795619282,0.919174780508927,0.918386647654909,[],2017-06-09 23:59:00+00:00,2017-06,2017-06-09 00:00:00+00:00,280.99736870000197,30663.55269930026,"[{'sid': Trading Pair btc_usdt(374465) Exchange: poloniex, Introduced On: 2015-02-19 00:00:00+00:00, Base Currency: btc, Quote Currency: usdt, Exchange Leverage: 1.0, Minimum Trade Size: 0.0001 Last daily ingestion: 2019-04-23 00:00:00+00:00 Last minutely ingestion: 2019-04-23 00:00:00+00:00, 'amount': 10, 'cost_basis': 749.7444669399741, 'last_sale_price': 2816.09973687}]",0.009248641717011575,2.998641763909518,0,0,0,4.3190521948321035,2502.5553306002585,27880.0,27880.0,221,[],0.001
